x,y,z,t,v
-25.55887902,-13.70195984,11.2,0.000621037,57.5289227
-25.77147048,-13.29779341,11.2,0.000627842,61.13827034
-25.97767125,-12.89032957,11.2,0.000634077,65.18484543
-26.17743025,-12.47966928,11.2,0.000639731,69.72069874
-26.370698,-12.06591427,11.2,0.000644796,74.79140144
-26.55742647,-11.64916732,11.2,0.000649262,80.4220374
-26.73756941,-11.2295317,11.2,0.000653118,86.59133963
-26.91108218,-10.80711136,11.2,0.000656355,93.16531778
-27.07792169,-10.38201123,11.2,0.000658979,99.42403402
-27.23804659,-9.954336644,11.2,0.000661049,104.6058102
-27.39141722,-9.524193552,11.2,0.000662642,108.5621362
-27.53799547,-9.09168881,11.2,0.000663834,111.370111
-27.67774504,-8.656929571,11.2,0.0006647,113.2579645
-27.81063129,-8.220023549,11.2,0.000665315,114.507962
-27.93662122,-7.781079276,11.2,0.000665756,115.375315
-28.05568362,-7.340205504,11.2,0.000666099,116.0326748
-28.16778897,-6.897511459,11.2,0.000666418,116.5420016
-28.27290945,-6.453107113,11.2,0.000666789,116.8390593
-28.37101899,-6.007102568,11.2,0.000667288,116.7288053
-28.4620933,-5.559608324,11.2,0.000667991,115.9007167
-28.54610976,-5.110735544,11.2,0.000668971,114.1863007
-28.62304753,-4.660595438,11.2,0.000670226,112.3691039
-28.69288758,-4.209299529,11.2,0.000671683,110.9770104
-28.75561253,-3.756959926,11.2,0.000673266,110.2235306
-28.81120688,-3.303688597,11.2,0.000674898,110.215742
-28.8596568,-2.849598141,11.2,0.000676502,110.9828849
-28.90095029,-2.394801061,11.2,0.000678003,112.4855773
-28.93507713,-1.939410034,11.2,0.000679323,114.5961136
-28.96202884,-1.483538185,11.2,0.000680385,117.0414717
-28.98179873,-1.027298458,11.2,0.000681114,119.3356545
-28.99438192,-0.570803889,11.2,0.000681432,120.7277954
-28.99977527,-0.114167876,11.2,0.000681263,120.2612674
-28.99797745,0.342496448,11.2,0.000680531,117.0928398
-28.9889889,0.799075943,11.2,0.000679179,111.6210941
-28.97281186,1.255457187,11.2,0.000677238,105.3932603
-28.94945034,1.711527112,11.2,0.000674759,99.31637474
-28.91891012,2.167172724,11.2,0.000671791,93.83248225
-28.88119878,2.622280834,11.2,0.000668387,89.10931095
-28.83632569,3.076738689,11.2,0.000664596,85.16658589
-28.78430194,3.530433695,11.2,0.00066047,81.96750951
-28.72514046,3.983253147,11.2,0.000656059,79.45416178
-28.65885591,4.435084859,11.2,0.000651415,77.57152167
-28.58546472,4.885816888,11.2,0.000646587,76.2745767
-28.50498511,5.335337265,11.2,0.000641627,75.53246278
-28.41743703,5.783534621,11.2,0.000636586,75.33120321
-28.32284216,6.230297913,11.2,0.000631514,75.67831671
-28.221224,6.675516159,11.2,0.000626463,76.61130442
-28.11260771,7.119079153,11.2,0.000621487,78.17124124
-27.99702026,7.560876707,11.2,0.000616639,80.42292714
-27.8744903,8.000799366,11.2,0.000611973,83.46378599
-27.74504818,8.438738137,11.2,0.000607541,87.42492049
-27.60872606,8.874584229,11.2,0.000603397,92.48787247
-27.46555771,9.308229662,11.2,0.000599595,98.88228977
-27.31557861,9.739566997,11.2,0.000596187,106.8730841
-27.158826,10.16848908,11.2,0.000593228,116.7079231
-26.99533873,10.59488966,11.2,0.000590769,128.4133063
-26.8251573,11.01866307,11.2,0.000588866,141.3111512
-26.64832398,11.43970406,11.2,0.00058757,153.0722946
-26.46488259,11.85790831,11.2,0.000586922,159.0255127
-26.27487857,12.27317221,11.2,0.000586905,156.622777
-26.07835913,12.68539259,11.2,0.000587489,147.7454387
-25.87537295,13.09446734,11.2,0.000588643,135.8828904
-25.66597032,13.50029509,11.2,0.000590339,123.7372765
-25.45020326,13.90277505,11.2,0.000592545,112.6475739
-25.22812523,14.30180748,11.2,0.000595232,103.0349527
-24.99979125,14.69729354,11.2,0.00059837,94.89184775
-24.76525804,15.08913497,11.2,0.000601927,88.04632958
-24.5245837,15.47723471,11.2,0.000605875,82.29971754
-24.27782787,15.86149658,11.2,0.000610182,77.4689255
-24.02505184,16.24182514,11.2,0.00061482,73.39652302
-23.76631818,16.61812625,11.2,0.000619754,70.14779485
-23.50169117,16.99030642,11.2,0.000624887,68.3000354
-23.23123636,17.35827345,11.2,0.000630054,67.82401928
-22.95502077,17.72193617,11.2,0.000635089,68.60851794
-22.673113,18.08120424,11.2,0.000639825,70.62544401
-22.38558291,18.43598866,11.2,0.000644095,73.86909283
-22.09250172,18.78620152,11.2,0.000647733,78.24751431
-21.79394225,19.13175583,11.2,0.000650571,83.32588967
-21.48997847,19.47256597,11.2,0.000652443,87.87416724
-21.18068567,19.80854751,11.2,0.000653183,89.54832435
-20.8661407,20.13961699,11.2,0.000652622,85.94299313
-20.54642148,20.46569237,11.2,0.000650596,77.12825091
-20.22160723,20.78669289,11.2,0.000646936,65.95119727
-19.89177863,21.10253878,11.2,0.000641532,56.00881328
-19.55701739,21.41315181,11.2,0.000634501,48.65856173
-19.21740647,21.71845502,11.2,0.000626012,43.3227797
-18.87303022,22.01837257,11.2,0.000616237,39.42381739
-18.52397396,22.31283014,11.2,0.000605348,36.55579655
-18.17032417,22.60175479,11.2,0.000593517,34.45079491
-17.8121687,22.88507475,11.2,0.000580914,32.93334839
-17.44959629,23.16271982,11.2,0.000567711,31.89030841
-17.08269676,23.43462121,11.2,0.000554079,31.24922385
-16.71156127,23.70071138,11.2,0.000540191,30.96974666
-16.33628166,23.96092447,11.2,0.000526216,31.03453971
-15.95695118,24.21519583,11.2,0.000512328,31.44944571
-15.57366381,24.46346246,11.2,0.000498693,32.18325435
-15.18651449,24.70566287,11.2,0.000485401,33.02823521
-14.79559941,24.94173687,11.2,0.000472462,33.93279055
-14.40101541,25.17162599,11.2,0.000459883,34.90179453
-14.00286026,25.39527327,11.2,0.000447671,35.94140917
-13.60123286,25.61262315,11.2,0.000435832,37.05790463
-13.19623272,25.82362178,11.2,0.000424374,38.25876683
-12.78796018,26.02821689,11.2,0.000413304,39.55188136
-12.37651665,26.22635765,11.2,0.000402628,40.94610492
-11.96200408,26.41799497,11.2,0.000392353,42.45115723
-11.54452516,26.60308138,11.2,0.000382485,44.07753297
-11.12418359,26.78157089,11.2,0.000373033,45.83629306
-10.70108353,26.95341929,11.2,0.000364002,47.73159569
-10.27532978,27.11858399,11.2,0.000355388,49.60653756
-9.847028128,27.27702398,11.2,0.000347139,51.25843942
-9.416284672,27.42869999,11.2,0.000339191,52.62466485
-8.983206133,27.57357444,11.2,0.00033148,53.65766537
-8.547900094,27.71161136,11.2,0.000323942,54.32151029
-8.110474405,27.84277653,11.2,0.000316514,54.59557433
-7.671037437,27.96703747,11.2,0.000309131,54.47584543
-7.229698353,28.0843633,11.2,0.000301731,53.97415318
-6.7865664,28.19472498,11.2,0.000294249,53.11692276
-6.341751657,28.29809509,11.2,0.000286621,51.94150012
-5.895364329,28.39444804,11.2,0.000278784,50.4933969
-5.447515009,28.48375994,11.2,0.000270674,48.82279268
-4.998314949,28.56600861,11.2,0.00026223,47.1072927
-4.547875441,28.64117367,11.2,0.000253478,45.85013467
-4.096308082,28.70923649,11.2,0.000244527,45.10878243
-3.643725046,28.77018018,11.2,0.00023549,44.83774383
-3.190238465,28.82398964,11.2,0.000226481,45.0184751
-2.735960689,28.87065152,11.2,0.000217613,45.65735131
-2.281004568,28.91015424,11.2,0.000208998,46.78474123
-1.825482819,28.94248801,11.2,0.000200751,48.45820168
-1.369508299,28.96764483,11.2,0.000192985,50.76664777
-0.913194277,28.98561844,11.2,0.000185812,53.83596615
-0.456653808,28.99640439,11.2,0.000179347,57.83260986
-7.11E-15,29,11.2,0.000173701,62.95220079
0,29,11.4,0.00017121,72.5547922
0.456653743,28.99640439,11.4,0.000167492,75.91661954
0.913194247,28.98561844,11.4,0.000164704,81.98119239
1.369508303,28.96764483,11.4,0.000162739,86.78429708
1.825482758,28.94248802,11.4,0.000161489,90.12238684
2.281004542,28.91015424,11.4,0.000160844,92.12772216
2.735960698,28.87065152,11.4,0.000160698,93.17005558
3.190238408,28.82398964,11.4,0.000160942,93.69024609
3.643725025,28.77018019,11.4,0.000161468,94.07412131
4.096308095,28.70923649,11.4,0.000162168,94.59522327
4.547875389,28.64117367,11.4,0.000162933,95.40118891
4.998314931,28.56600861,11.4,0.000163656,96.50883498
5.447515026,28.48375994,11.4,0.000164229,97.78620928
5.895364282,28.39444805,11.4,0.000164546,98.90367003
6.341751644,28.2980951,11.4,0.000164574,99.57560883
6.786566422,28.19472497,11.4,0.000164353,99.90749551
7.229698311,28.08436331,11.4,0.000163924,100.0568603
7.671037428,27.96703747,11.4,0.000163329,100.163593
8.110474333,27.84277655,11.4,0.000162611,100.3439702
8.547900057,27.71161137,11.4,0.00016181,100.6908928
8.983206129,27.57357444,11.4,0.00016097,101.275318
9.416284605,27.42870001,11.4,0.000160132,102.1495172
9.84702809,27.27702399,11.4,0.000159338,103.3478525
10.27532978,27.11858399,11.4,0.00015863,104.8853164
10.70108346,26.95341931,11.4,0.00015805,106.7529066
11.12418356,26.7815709,11.4,0.00015764,108.9052347
11.54452516,26.60308138,11.4,0.000157433,111.2287539
11.96200402,26.417995,11.4,0.00015743,113.6728049
12.37651662,26.22635766,11.4,0.00015762,116.2521866
12.78796019,26.02821689,11.4,0.000157996,118.9833595
13.19623267,25.82362181,11.4,0.000158548,121.8823886
13.60123285,25.61262316,11.4,0.000159267,124.9653723
14.00286027,25.39527327,11.4,0.000160145,128.2474256
14.40101537,25.17162602,11.4,0.000161173,131.7428859
14.79559939,24.94173688,11.4,0.00016234,135.4645596
15.18651451,24.70566286,11.4,0.00016364,139.4230849
15.57366376,24.46346249,11.4,0.000165062,143.6262542
15.95695118,24.21519583,11.4,0.000166598,148.076541
16.33628168,23.96092446,11.4,0.000168238,152.996697
16.71156123,23.70071141,11.4,0.000169948,159.5077519
17.08269675,23.43462122,11.4,0.000171674,168.4415317
17.44959623,23.16271986,11.4,0.000173357,180.6842052
17.81216867,22.88507477,11.4,0.00017494,197.5684081
18.17032417,22.60175479,11.4,0.000176367,221.1692261
18.5239739,22.31283019,11.4,0.00017758,254.7376738
18.87303019,22.01837259,11.4,0.000178522,302.7871209
19.21740647,21.71845502,11.4,0.000179136,367.506817
19.55701734,21.41315186,11.4,0.000179366,428.0714931
19.8917786,21.1025388,11.4,0.000179153,418.184956
20.22160723,20.78669289,11.4,0.00017844,334.4604004
20.54642144,20.46569242,11.4,0.000177172,250.3916642
20.86614068,20.13961701,11.4,0.000175307,193.6595394
21.18068568,19.8085475,11.4,0.000172871,158.2613197
21.48997843,19.47256602,11.4,0.00016991,134.8087265
21.79394224,19.13175584,11.4,0.000166467,118.384249
22.09250173,18.78620151,11.4,0.000162584,106.3819123
22.38558288,18.4359887,11.4,0.000158307,97.3299759
22.67311299,18.08120426,11.4,0.000153678,90.34627558
22.95502078,17.72193615,11.4,0.000148741,84.87488761
23.23123633,17.35827349,11.4,0.000143541,80.5502859
23.50169116,16.99030643,11.4,0.00013812,77.12640441
23.76631819,16.61812623,11.4,0.000132522,74.43253375
24.02505182,16.24182518,11.4,0.000126792,72.35008795
24.27782787,15.86149659,11.4,0.000120973,70.84999359
24.52458367,15.47723477,11.4,0.000115125,70.07396141
24.76525802,15.08913501,11.4,0.000109324,70.01286585
24.99979125,14.69729355,11.4,0.000103646,70.6396404
25.2281252,14.30180754,11.4,9.82E-05,71.95893973
25.45020324,13.90277508,11.4,9.30E-05,74.00167225
25.66597032,13.50029509,11.4,8.81E-05,76.81751424
25.87537292,13.0944674,11.4,8.37E-05,80.46060512
26.07835912,12.68539262,11.4,7.98E-05,84.95800591
26.27487857,12.27317221,11.4,7.64E-05,90.23899575
26.46488256,11.85790837,11.4,7.37E-05,95.99879862
26.64832397,11.43970409,11.4,7.18E-05,101.4818139
26.8251573,11.01866307,11.4,7.06E-05,105.2834457
26.99533871,10.59488971,11.4,7.03E-05,105.7468006
27.15882599,10.1684891,11.4,7.08E-05,103.4083063
27.31557861,9.739566987,11.4,7.19E-05,99.90841331
27.4655577,9.30822971,11.4,7.35E-05,96.44951
27.60872606,8.874584249,11.4,7.56E-05,93.68726267
27.74504819,8.438738118,11.4,7.80E-05,91.92203118
27.87449029,8.000799415,11.4,8.05E-05,91.28208989
27.99702026,7.560876717,11.4,8.31E-05,91.83103445
28.11260771,7.119079133,11.4,8.57E-05,93.61547277
28.22122399,6.675516198,11.4,0.00008808,96.66400817
28.32284216,6.230297923,11.4,9.02E-05,100.9312586
28.41743701,5.78353469,11.4,9.19E-05,106.1470736
28.50498511,5.335337304,11.4,9.31E-05,111.2441253
28.58546472,4.885816898,11.4,9.38E-05,114.5564084
28.6588559,4.435084929,11.4,9.42E-05,116.4921219
28.72514045,3.983253187,11.4,9.44E-05,117.7711392
28.78430194,3.530433695,11.4,9.46E-05,118.6883019
28.83632568,3.076738759,11.4,9.49E-05,118.9639461
28.88119878,2.622280864,11.4,9.55E-05,117.7294431
28.91891012,2.167172724,11.4,9.66E-05,113.7900766
28.94945034,1.711527172,11.4,0.000098287,106.3487443
28.97281186,1.255457217,11.4,0.000100776,95.8016404
28.9889889,0.799075933,11.4,0.000104206,83.67181077
28.99797745,0.342496509,11.4,0.000108736,71.65108757
28.99977527,-0.114167855,11.4,0.000114528,60.86497953
28.99438192,-0.570803899,11.4,0.000121698,52.3297709
28.98179874,-1.027298408,11.4,0.000130199,46.06252213
28.96202884,-1.483538165,11.4,0.000139942,41.35671308
28.93507713,-1.939410054,11.4,0.000150837,37.73893712
28.9009503,-2.394801011,11.4,0.000162795,34.90378797
28.8596568,-2.849598131,11.4,0.000175727,32.64928524
28.81120687,-3.303688617,11.4,0.000189543,30.83815203
28.75561254,-3.756959886,11.4,0.000204154,29.37473045
28.69288758,-4.209299519,11.4,0.00021947,28.19085763
28.62304755,-4.660595358,11.4,0.000235403,27.23737215
28.54610976,-5.110735504,11.4,0.000251862,26.47829394
28.46209331,-5.559608314,11.4,0.00026876,25.88724126
28.37101901,-6.007102499,11.4,0.000286002,25.47867951
28.27290946,-6.453107074,11.4,0.000303427,25.36915529
28.16778897,-6.897511459,11.4,0.000320804,25.58451294
28.05568363,-7.340205436,11.4,0.000337896,26.140231
27.93662123,-7.781079247,11.4,0.000354469,27.07952033
27.81063129,-8.220023549,11.4,0.000370288,28.48106027
27.67774506,-8.656929514,11.4,0.000385118,30.47632913
27.53799548,-9.091688781,11.4,0.000398724,33.2811424
27.39141721,-9.524193562,11.4,0.00041087,37.2564072
27.23804661,-9.954336587,11.4,0.000421322,43.02471466
27.07792169,-10.38201121,11.4,0.000429844,51.67639782
26.91108218,-10.80711137,11.4,0.000436202,64.93954343
26.73756943,-11.22953165,11.4,0.000440161,83.3522487
26.55742648,-11.64916731,11.4,0.000441557,94.74914905
26.37069799,-12.06591429,11.4,0.000440516,85.65133006
26.17743028,-12.47966923,11.4,0.000437235,69.74190116
25.97767125,-12.89032956,11.4,0.000431912,57.06983632
25.77147047,-13.29779343,11.4,0.000424744,48.24928813
25.55887904,-13.70195979,11.4,0.00041593,42.13747598
25.33994969,-14.10272844,11.4,0.000405665,37.819361
25.11473672,-14.49999999,11.4,0.000394149,34.71655554
24.88329595,-14.89367593,11.4,0.000381578,32.47321698
24.6456848,-15.28365862,11.4,0.000368149,30.86780123
24.40196216,-15.66985139,11.4,0.000354061,29.76135754
24.1521885,-16.05215844,11.4,0.000339511,29.06682078
23.89642573,-16.43048499,11.4,0.000324697,28.75587017
23.6347373,-16.80473722,11.4,0.000309858,28.89526583
23.36718807,-17.17482232,11.4,0.000295269,29.51932053
23.09384441,-17.54064852,11.4,0.000281207,30.68501917
22.81477408,-17.90212511,11.4,0.000267948,32.50741054
22.53004631,-18.25916245,11.4,0.000255771,35.18389381
22.23973168,-18.61167201,11.4,0.000244952,39.0366388
21.94390219,-18.95956636,11.4,0.000235769,44.56881227
21.6426312,-19.30275925,11.4,0.000228499,52.44908667
21.33599342,-19.64116557,11.4,0.000223418,62.89306631
21.02406487,-19.97470141,11.4,0.000220805,72.57714665
20.70692292,-20.30328405,11.4,0.000220935,71.54106677
20.38464621,-20.62683202,11.4,0.000224087,58.53353997
20.05731465,-20.94526508,11.4,0.000230443,45.53150402
19.7250094,-21.25850428,11.4,0.000239808,36.81455962
19.38781288,-21.56647193,11.4,0.000251891,31.10027066
19.04580871,-21.86909167,11.4,0.000266403,27.22586755
18.69908167,-22.16628847,11.4,0.000283054,24.51146862
18.34771777,-22.45798861,11.4,0.000301554,22.56857452
17.99180412,-22.74411978,11.4,0.000321613,21.16831735
17.63142898,-23.02461101,11.4,0.00034294,20.17144114
17.26668172,-23.29939275,11.4,0.000365247,19.49159237
16.89765278,-23.56839686,11.4,0.000388243,19.07592126
16.52443368,-23.83155664,11.4,0.000411639,18.89452811
16.14711695,-24.08880682,11.4,0.000435143,18.93491213
15.76579617,-24.34008363,11.4,0.000458471,19.17958049
15.3805659,-24.58532474,11.4,0.000481409,19.55920087
14.99152165,-24.82446935,11.4,0.000503821,20.06730665
14.59875991,-25.05745815,11.4,0.000525573,20.72333706
14.20237806,-25.28423338,11.4,0.000546532,21.55415369
13.80247441,-25.50473878,11.4,0.000566564,22.59725441
13.3991481,-25.71891969,11.4,0.000585535,23.9054016
12.99249917,-25.92672299,11.4,0.000603312,25.55439196
12.58262844,-26.12809717,11.4,0.000619761,27.65516203
12.16963756,-26.32299226,11.4,0.000634749,30.37669737
11.75362893,-26.51135996,11.4,0.000648141,33.98522203
11.33470572,-26.69315355,11.4,0.000659804,38.9215146
10.9129718,-26.86832794,11.4,0.000669605,45.92598938
10.48853175,-27.03683971,11.4,0.000677463,55.45123239
10.06149083,-27.19864707,11.4,0.00068352,67.47778004
9.631954925,-27.35370988,11.4,0.000687967,82.07233014
9.200030558,-27.5019897,11.4,0.000690999,98.36464418
8.76582482,-27.64344977,11.4,0.000692809,113.9467002
8.3294454,-27.778055,11.4,0.000693592,125.73625
7.891000491,-27.90577201,11.4,0.00069354,132.5344145
7.450598833,-28.02656913,11.4,0.000692848,136.0755415
7.008349616,-28.14041641,11.4,0.000691709,139.3265271
6.564362525,-28.24728562,11.4,0.000690316,144.9905292
6.118747637,-28.34715025,11.4,0.000688864,155.4965167
5.671615473,-28.43998555,11.4,0.000687546,173.6910132
5.223076889,-28.52576849,11.4,0.000686552,201.8847495
4.773243132,-28.6044778,11.4,0.000685973,237.1672721
4.322225728,-28.67609396,11.4,0.000685803,275.2908924
3.870136537,-28.74059921,11.4,0.000686032,305.7554493
3.417087646,-28.79797757,11.4,0.000686651,313.4956546
2.963191418,-28.84821479,11.4,0.000687648,294.8053583
2.508560387,-28.89129843,11.4,0.000689015,262.1642632
2.05330731,-28.92721779,11.4,0.00069074,228.5128985
1.597545058,-28.95596398,11.4,0.000692814,199.4161723
1.141386668,-28.97752985,11.4,0.000695226,175.7749657
0.684945244,-28.99191008,11.4,0.000697966,156.8770153
0.228333962,-28.99910108,11.4,0.000701025,141.7456398
-0.228333931,-28.99910108,11.4,0.000704392,129.4880474
-0.684945214,-28.99191008,11.4,0.000708061,118.9674978
-1.141386638,-28.97752986,11.4,0.000712051,109.4811781
-1.597545038,-28.95596398,11.4,0.000716383,100.9199788
-2.05330728,-28.92721779,11.4,0.000721078,93.19645677
-2.508560367,-28.89129843,11.4,0.000726158,86.22182362
-2.963191388,-28.84821479,11.4,0.000731646,79.91150805
-3.417087626,-28.79797757,11.4,0.000737562,74.19561487
-3.870136507,-28.74059922,11.4,0.00074393,69.00989135
-4.322225708,-28.67609396,11.4,0.000750771,64.29995642
-4.773243103,-28.6044778,11.4,0.000758106,60.01500407
-5.22307687,-28.52576849,11.4,0.000765958,56.11234325
-5.671615443,-28.43998555,11.4,0.000774349,52.55248232
-6.118747617,-28.34715026,11.4,0.000783294,49.54586144
-6.564362495,-28.24728562,11.4,0.000792678,47.88282146
-7.008349596,-28.14041641,11.4,0.000802256,47.54791541
-7.450598804,-28.02656913,11.4,0.000811774,48.4862196
-7.891000471,-27.90577201,11.4,0.00082098,50.85545122
-8.329445371,-27.778055,11.4,0.000829621,55.09892674
-8.765824791,-27.64344978,11.4,0.000837446,62.18356111
-9.200030482,-27.50198973,11.4,0.000844202,74.28923845
-9.631954916,-27.35370989,11.4,0.000849636,97.18959163
-10.06149079,-27.19864708,11.4,0.000853497,152.1608491
-10.48853177,-27.03683971,11.4,0.000855532,423.4758015
-10.91297178,-26.86832795,11.4,0.000855488,370.8009586
-11.33470567,-26.69315357,11.4,0.000853114,124.9565411
-11.75362895,-26.51135995,11.4,0.000848233,74.54020222
-12.16963754,-26.32299227,11.4,0.000840973,54.32346
-12.5826284,-26.12809719,11.4,0.000831541,43.56494505
-12.99249918,-25.92672299,11.4,0.000820141,36.96612487
-13.39914808,-25.7189197,11.4,0.000806979,32.57235916
-13.80247436,-25.50473881,11.4,0.000792259,29.49758144
-14.20237807,-25.28423337,11.4,0.000776188,27.28312391
-14.59875989,-25.05745817,11.4,0.000758969,25.67039494
-14.9915216,-24.82446938,11.4,0.000740809,24.50397836
-15.3805659,-24.58532474,11.4,0.000721912,23.68805081
-15.76579615,-24.34008365,11.4,0.000702483,23.16267285
-16.1471169,-24.08880686,11.4,0.000682728,22.8925615
-16.52443368,-23.83155664,11.4,0.000662853,22.86190486
-16.89765275,-23.56839688,11.4,0.000643065,23.07553647
-17.26668166,-23.29939279,11.4,0.000623581,23.54879211
-17.63142898,-23.02461101,11.4,0.000604613,24.31359637
-17.99180409,-22.74411981,11.4,0.000586376,25.42588136
-18.34771771,-22.45798866,11.4,0.000569083,26.97624985
-18.69908167,-22.16628848,11.4,0.00055295,29.11114809
-19.04580867,-21.86909171,11.4,0.000538189,32.07146759
-19.3878129,-21.56647192,11.4,0.000525015,36.27588052
-19.72500939,-21.25850429,11.4,0.000513643,42.50258937
-20.05731461,-20.94526511,11.4,0.000504285,52.34731121
-20.38464622,-20.626832,11.4,0.000497157,69.48200846
-20.70692291,-20.30328406,11.4,0.000492471,102.648217
-21.02406484,-19.97470144,11.4,0.000490365,149.274656
-21.33599342,-19.64116556,11.4,0.000490664,138.1993272
-21.64263119,-19.30275927,11.4,0.000493113,99.49153797
-21.94390215,-18.95956641,11.4,0.000497461,75.35774341
-22.23973168,-18.611672,11.4,0.000503453,61.4736158
-22.53004629,-18.25916247,11.4,0.000510838,53.03496107
-22.81477405,-17.90212516,11.4,0.000519361,47.69530713
-23.09384441,-17.54064852,11.4,0.00052877,44.3057775
-23.36718805,-17.17482235,11.4,0.000538812,42.27650746
-23.63473726,-16.80473727,11.4,0.000549233,41.30404366
-23.89642573,-16.43048499,11.4,0.000559781,41.25476815
-24.15218848,-16.05215848,11.4,0.000570202,42.11683483
-24.40196213,-15.66985145,11.4,0.000580249,43.83533297
-24.64568479,-15.28365863,11.4,0.00058979,45.89403143
-24.88329593,-14.89367596,11.4,0.00059881,48.17098441
-25.11473668,-14.50000006,11.4,0.000607298,50.69698802
-25.33994969,-14.10272845,11.4,0.000615244,53.50809076
-25.55887902,-13.70195984,11.4,0.000622639,56.64661359
-25.77147048,-13.29779341,11.4,0.000629471,60.1579503
-25.97767125,-12.89032957,11.4,0.000635732,64.09371643
-26.17743025,-12.47966928,11.4,0.000641411,68.50522043
-26.370698,-12.06591427,11.4,0.000646497,73.43793056
-26.55742647,-11.64916732,11.4,0.000650981,78.91936681
-26.73756941,-11.2295317,11.4,0.000654853,84.93381458
-26.91108218,-10.80711136,11.4,0.000658102,91.36043437
-27.07792169,-10.38201123,11.4,0.000660732,97.52065453
-27.23804659,-9.954336644,11.4,0.000662806,102.6947044
-27.39141722,-9.524193552,11.4,0.000664399,106.7408686
-27.53799547,-9.09168881,11.4,0.000665588,109.7248746
-27.67774504,-8.656929571,11.4,0.000666448,111.8540328
-27.81063129,-8.220023549,11.4,0.000667056,113.3910672
-27.93662122,-7.781079276,11.4,0.000667488,114.5779443
-28.05568362,-7.340205504,11.4,0.00066782,115.5814866
-28.16778897,-6.897511459,11.4,0.000668128,116.4628929
-28.27290945,-6.453107113,11.4,0.000668488,117.156653
-28.37101899,-6.007102568,11.4,0.000668977,117.4610014
-28.4620933,-5.559608324,11.4,0.000669669,117.043034
-28.54610976,-5.110735544,11.4,0.000670639,115.7013292
-28.62304753,-4.660595438,11.4,0.000671886,114.2248672
-28.69288758,-4.209299529,11.4,0.000673336,113.1663865
-28.75561253,-3.756959926,11.4,0.000674913,112.7639568
-28.81120688,-3.303688597,11.4,0.00067654,113.1470882
-28.8596568,-2.849598141,11.4,0.000678139,114.3684476
-28.90095029,-2.394801061,11.4,0.000679635,116.4056753
-28.93507713,-1.939410034,11.4,0.00068095,119.136316
-28.96202884,-1.483538185,11.4,0.000682008,122.265393
-28.98179873,-1.027298458,11.4,0.000682732,125.2307769
-28.99438192,-0.570803889,11.4,0.000683044,127.126307
-28.99977527,-0.114167876,11.4,0.000682869,126.7752412
-28.99797745,0.342496448,11.4,0.00068213,123.1628479
-28.9889889,0.799075943,11.4,0.000680771,116.8284648
-28.97281186,1.255457187,11.4,0.000678821,109.669795
-28.94945034,1.711527112,11.4,0.000676331,102.7638379
-28.91891012,2.167172724,11.4,0.000673352,96.6017734
-28.88119878,2.622280834,11.4,0.000669935,91.34413678
-28.83632569,3.076738689,11.4,0.00066613,86.98485614
-28.78430194,3.530433695,11.4,0.000661989,83.46151586
-28.72514046,3.983253147,11.4,0.000657562,80.69358699
-28.65885591,4.435084859,11.4,0.0006529,78.60923735
-28.58546472,4.885816888,11.4,0.000648053,77.15084296
-28.50498511,5.335337265,11.4,0.000643072,76.27778701
-28.41743703,5.783534621,11.4,0.000638009,75.96999956
-28.32284216,6.230297913,11.4,0.000632913,76.23122503
-28.221224,6.675516159,11.4,0.000627838,77.10129042
-28.11260771,7.119079153,11.4,0.000622836,78.62019759
-27.99702026,7.560876707,11.4,0.000617964,80.85253866
-27.8744903,8.000799366,11.4,0.000613273,83.89778974
-27.74504818,8.438738137,11.4,0.000608819,87.89121908
-27.60872606,8.874584229,11.4,0.000604655,93.02314123
-27.46555771,9.308229662,11.4,0.000600835,99.5366529
-27.31557861,9.739566997,11.4,0.000597414,107.7183027
-27.158826,10.16848908,11.4,0.000594445,117.8452086
-26.99533873,10.59488966,11.4,0.000591983,129.9758777
-26.8251573,11.01866307,11.4,0.000590081,143.4255377
-26.64832398,11.43970406,11.4,0.000588793,155.7161787
-26.46488259,11.85790831,11.4,0.00058816,161.8079409
-26.27487857,12.27317221,11.4,0.000588165,158.994412
-26.07835913,12.68539259,11.4,0.000588776,149.4337737
-25.87537295,13.09446734,11.4,0.000589964,136.9372735
-25.66597032,13.50029509,11.4,0.000591698,124.336476
-25.45020326,13.90277505,11.4,0.000593947,112.9593979
-25.22812523,14.30180748,11.4,0.00059668,103.1813042
-24.99979125,14.69729354,11.4,0.000599866,94.95077075
-24.76525804,15.08913497,11.4,0.000603476,88.06709627
-24.5245837,15.47723471,11.4,0.000607478,82.31336853
-24.27782787,15.86149658,11.4,0.000611841,77.49540283
-24.02505184,16.24182514,11.4,0.000616535,73.44912103
-23.76631818,16.61812625,11.4,0.000621526,70.23885276
-23.50169117,16.99030642,11.4,0.000626716,68.45098538
-23.23123636,17.35827345,11.4,0.000631939,68.06228181
-22.95502077,17.72193617,11.4,0.000637028,68.9701528
-22.673113,18.08120424,11.4,0.000641817,71.16332468
-22.38558291,18.43598866,11.4,0.000646136,74.66121294
-22.09250172,18.78620152,11.4,0.000649821,79.40176683
-21.79394225,19.13175583,11.4,0.000652701,84.96399356
-21.48997847,19.47256597,11.4,0.000654612,90.04183192
-21.18068567,19.80854751,11.4,0.000655384,92.02609786
-20.8661407,20.13961699,11.4,0.000654851,88.19055303
-20.54642148,20.46569237,11.4,0.000652845,78.69942508
